z,i_LSST_mag,z_LSST_mag,Y_WFI_mag,J_WFI_mag,H_WFI_mag,F_WFI_mag,label,spt,labela,labelb,labelc,labeld,labele,labelf
1.0515482425689695,24.510959236158765,24.057829752467804,23.95384322648213,23.97228065548977,23.885545807935888,23.900401342957256,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.054405689239502,26.03834552515521,25.356993611778098,25.208565912960157,25.202946867651864,25.049155792869858,25.102610800869844,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0180790424346924,25.3644325901475,24.820776315844142,24.780001266072,24.81460538947527,24.70187549510468,24.57663728133375,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0174942016601562,26.403193829524493,25.99683781299984,25.800088685750445,25.76546629889684,25.63396271998182,25.52996581507272,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0390443801879885,25.3312766521006,24.69055241432105,24.439858687869197,24.294179814658097,24.180375399385355,24.06843265205165,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0408062934875488,25.40789590388143,24.802367915944803,24.55758204080293,24.45658867756913,24.356939261795883,24.287288237280148,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0412182807922363,26.248597849657223,25.7651976381742,25.889423457649265,25.80727845036497,25.838466035343185,25.76765783927117,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0532464981079102,25.46624679847538,24.74969913651985,24.16950560556632,23.89985292282022,23.6759939431585,23.53613133835035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0426735877990725,25.261500149904577,24.546187835565693,24.268341920045717,24.11071614594201,24.00468054304009,23.985980062489425,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0530462265014648,25.490736260530408,24.877406173249103,24.65518252493325,24.612640207604,24.548244489954243,24.442341906583184,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0356628894805908,25.6936521308501,25.03334317474648,24.80640953481208,24.728190139646813,24.683568638814144,24.751528154781468,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.031367301940918,25.09541793447924,24.55168138646088,24.48776835073891,24.364782108945214,24.33282101991711,24.372144315620535,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0539450645446775,25.663489425073724,25.295369492679868,25.12740769318421,25.08135641124838,25.21025282368666,25.101651458729386,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0226407051086426,25.253728906976917,24.632985907159377,24.561803211767867,24.45566333224618,24.366217412359287,24.294211795416125,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.044520139694214,26.453952274543063,25.794324483164097,25.5434471720036,25.510848300952585,25.33352090506953,25.20638401030901,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0547456741333008,25.24102798815312,24.519018079140977,24.266547486409525,24.121490490851137,24.041330943990022,23.95690978536316,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0468072891235352,25.190426185343217,24.56133571462489,24.39716742870038,24.316413006318538,24.27596558142546,24.19423738637304,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0178065299987793,24.88765910433281,24.239524866813436,24.133281676427725,24.071473410046806,23.95795308127338,23.872090200170536,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0178065299987793,24.802102207146568,24.075136065074364,23.805569654611052,23.722851745093365,23.558853081282468,23.535227140137177,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0413603782653809,25.336966598890665,24.97637264048747,24.79649553818392,24.816347589669917,24.73277379336397,24.817222817126265,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0277464389801023,25.090210042408916,24.32619522100896,23.722287103316404,23.36609338349374,23.077627732779607,22.90420350641925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0387823581695557,26.03544529722108,25.406997074971034,25.15756547267485,24.931261961833343,24.860542170752343,24.71838660476403,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0510516166687012,24.989958294202925,24.11340753678329,23.609443877839755,23.345983043380937,23.086120288211248,22.988946774533705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0359854698181152,25.666932947387085,24.877839364776065,24.70367985149553,24.52965422254153,24.416553985927216,24.40020606126282,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.038602590560913,25.566512188503665,24.76589575715405,24.602810477013687,24.479149974542096,24.52469201016462,24.586869411517405,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0362811088562012,25.414559952683,24.9693943465941,24.888839050439937,24.941494722454443,24.9799458575133,24.929634298156337,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0348451137542725,25.58514398878529,25.012036641496938,24.88004553768174,24.774928657477528,24.707401091800147,24.612668860088167,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0298001766204834,26.07665276395856,25.81971082548418,25.407340971271932,25.524749854406853,25.54762912894757,25.28482183200494,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0514883995056152,26.164001243443977,25.650499627768067,25.656833702459128,25.795964278963154,25.76990726269853,26.05992406947477,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0536413192749023,25.38547599534306,24.64592878428514,24.35662573909388,24.25122872409708,24.20144480722722,24.10151954884976,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0548746585845947,26.4439586879562,25.794223652585984,25.99334016145607,26.19439194296736,26.127797628314998,25.929757708338496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.035694599151611,24.724086620841423,24.27071310598912,24.27082761248366,24.25539470507751,24.24575089890626,24.28123691632529,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.035694599151611,25.716271952201605,25.105239457830603,25.078327865795107,25.007078191742547,25.04030194637948,24.91410774809678,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.035694599151611,25.748443937340483,25.262066979493103,25.036094674841745,24.851932032411057,24.868214425199334,24.784760214969584,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0469133853912354,24.839933882772957,24.14744208770173,23.95178132750392,23.774428685393644,23.638946239585668,23.56031169972339,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0469133853912354,25.968054225867405,25.425978256618617,25.37499549707635,25.26721659098755,25.291052344560207,25.34441451515109,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0469133853912354,24.793164220937587,24.197038233477898,23.93175697939394,23.79985633948698,23.658859907639822,23.557238211248237,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0541341304779053,25.415247081684036,24.91843803904184,24.69321715763181,24.582119280328104,24.55299110061703,24.62305662316085,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0465190410614014,25.16607062579909,24.687859885270157,24.78843018886249,24.79775518797967,24.831149953034625,24.798395552685363,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0465190410614014,26.038565786098815,25.4052968223821,24.834130866157608,24.639089047691726,24.47155013386648,24.38885589624992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0465190410614014,25.756921489948876,25.48179928380456,25.43387819807861,25.51632035012196,25.49236201022719,25.473652715657604,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.04952073097229,26.11983404213376,25.472208988466637,25.592993035721506,25.35304058180334,25.328912687040376,25.426372780286783,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0180885791778564,26.527971882188567,25.52211397778953,25.19803880607541,25.038545071621844,24.948493713373427,24.81479675795953,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0180885791778564,25.1906616291614,24.457169231361085,23.95958665888272,23.659714047742945,23.48302899127921,23.43292692245744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0180885791778564,25.775662677907253,25.15609223079967,25.23173115492188,25.188551146305755,25.17131453617056,25.29240682697632,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0385150909423828,24.343038489604723,24.137472293619894,24.13169880989001,24.21756516216585,24.31053854244792,24.23354104397079,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.052357196807861,26.875398484962552,25.8943307425708,25.85664788530862,25.83777490390566,25.947805475880592,25.801511549235222,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0433683395385742,25.33430027526115,24.79457187662174,24.74521453717654,24.61560610665999,24.557925330164277,24.633304592889864,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0357551574707031,25.185104934249637,24.969630610651933,24.95090360308759,25.026282288863587,25.049159159718176,25.05722386495242,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0432014465332031,24.807070990809382,24.0865666828264,23.951878668679555,23.8912597218318,23.808013962488364,23.732905430233536,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0473418235778809,25.96883186471905,25.321419491046463,25.31295633660029,25.221623948757724,25.152946140921756,25.20738295575291,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0414023399353027,25.88857298506288,25.42222875853688,25.35128056829841,25.2310597745456,25.183769267670925,25.10377870635001,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.037039041519165,25.95776601816597,25.25735349594868,25.293472399572828,25.15233601553572,25.16799466511723,24.993210819660803,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0213768482208252,25.64463837491304,25.259189014503136,25.05489457071983,24.974400961859185,24.92345644220424,24.92303926754676,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0221564769744873,25.34035590294865,25.234345597040694,25.16034730296481,25.257423309553257,25.099219159533817,25.29172496393662,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.029421091079712,25.16081523461383,24.52290998444362,24.27246751924316,24.13181462579269,24.036187540312334,23.978931644798507,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.053208351135254,25.054084560028823,24.50429397562184,24.398445490584507,24.34631386513188,24.266805367062368,24.259423820038343,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.055114984512329,25.995159845148365,25.13740836419936,25.10576797340194,24.93387482347787,24.85967202558589,24.757217342554007,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.007556438446045,25.71968707214776,25.10691185889169,25.106584792555022,24.978887686190564,24.942049575523452,24.951257966777614,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.007556438446045,25.24008141840089,24.703268777830928,24.76062092379441,24.738990335291195,24.638163168590417,24.69683947354127,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0534884929656982,24.93703736204883,24.31172320512306,24.24979627966931,24.19277521119105,24.152872675404737,24.14754788982894,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0459084510803225,26.140860346120327,25.88744852964174,25.537865000808257,25.53469663964688,25.52276778486936,25.521127557296836,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.023568630218506,24.826081762173597,24.33923576166858,24.225553892313037,24.15898889078452,24.188499731783757,24.13846990990149,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.023568630218506,26.31843271868541,25.6638914230042,25.79763343315194,25.64580303613802,25.43145670135168,25.68954360727598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.023568630218506,26.06693504559468,25.247051331113965,25.032310166635916,24.917624912195336,24.85437968797664,24.81483330460392,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0371818542480469,25.785491405527797,24.96162226543033,24.482575489687893,24.316040391336276,24.143018969946624,24.095385533813936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0326800346374512,25.20856922777383,24.608054576735334,24.570162573945453,24.599307227201606,24.53356896154021,24.51578140555663,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0513668060302734,26.26791965374537,25.796811934147343,25.373796772604056,25.242311974762387,25.12202905664617,25.054619361734407,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0453848838806152,25.056734149803667,24.41829694677564,24.317760983572096,24.33835660673744,24.293268834465827,24.249498810423237,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0453848838806152,25.52860552586195,24.784589844919868,24.611739527129316,24.484176322912283,24.371327720931657,24.33042458380686,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0305216312408447,24.7551868819464,24.454577108842876,24.46675541135021,24.3806437188546,24.544123989953977,24.456672566003725,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0305216312408447,25.03511804797339,24.510723838547538,24.36607985086408,24.273207708527178,24.19824203102521,24.18911991019273,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.029200315475464,24.768469750955465,24.14669618662,24.02036615766845,23.906208159295385,23.827356378068146,23.72692849344612,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0460751056671145,25.63680626338201,24.83691998353553,24.75118947444355,24.825167581807506,24.7423696884043,24.658883105058653,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0460751056671145,26.086274500064288,25.39846632734209,24.77785861969771,24.35677759533176,24.155661494942656,24.027012902899155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0355570316314695,25.416623371687702,24.683603081704305,24.684971697142792,24.64337678851438,24.54775797857789,24.629968611979663,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0175130367279053,25.074976173978392,24.463626861464128,24.258945588462936,24.150971434788875,24.08876846793706,24.052122684077844,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0402522087097168,26.1834590768526,25.40271673639756,25.487769109283597,25.305721685429507,25.25058922079819,25.121786524234945,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0365378856658936,25.078484895902687,24.174613874336288,23.709937341793733,23.42981001520329,23.174387196148498,23.08798585099809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.052062749862671,25.333052513009072,24.45978457450744,23.871985465367317,23.42882995090721,23.21501357286779,23.055178891396764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.052891969680786,25.324707902434536,24.64053922555379,24.71969449372657,24.718422652608524,24.715971884199515,24.57909529352512,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0117456912994385,24.849281896205795,24.18387892723283,23.885759924578263,23.75224524548316,23.615611850462173,23.539699380759277,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.012584924697876,24.87742144034816,24.39978782277773,24.314905870274277,24.27509631070241,24.278451592788382,24.284718723276303,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0549118518829346,24.93194704466484,24.298245783536345,24.23531805480973,24.168489731639223,24.210710532040416,24.158242904670303,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0080442428588867,24.876588272469203,24.215833073846508,23.73911089264387,23.45114140035256,23.264256517755506,23.1381232578656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.012758731842041,24.60206681533218,24.31467890581392,24.2561777200772,24.261836243064607,24.24395700188876,24.19361091195818,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0205543041229248,24.69715704637868,24.065110097490297,23.921202717715506,23.85278880515943,23.777072380449315,23.75682116240837,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0244405269622805,25.244081269487985,24.46272210066715,23.98959322458634,23.68581608521489,23.501913251282414,23.38144273162091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0305376052856443,25.0233000918834,24.45538999395458,24.37138776795251,24.342485840331367,24.271952078335907,24.26815584394728,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0127065181732178,26.274036554002706,25.19448636517177,24.783068309880736,24.47606057470284,24.29128940161993,24.1866470278873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0220036506652832,25.31190050495677,24.833733761848528,24.738303336156584,24.722975243137647,24.672654613740377,24.618142091368703,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0138964653015137,25.04798783266621,24.25152864899469,23.809357783984872,23.52576295907935,23.30121310871545,23.213379487253565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.031611680984497,25.239901611237546,24.521294974659597,23.972576239944708,23.71649208605543,23.48634552010128,23.413586353596536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.008317470550537,26.020796509530697,25.748779830872447,25.59214995300887,25.827812969990816,25.72744265561535,25.926495492605053,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.018730878829956,26.4997636220894,25.99195525537821,26.0222185192072,26.150932865857143,25.7534389297086,25.660626821833983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0265860557556152,24.543946346962407,24.27329785199573,24.339226774510397,24.41784362977441,24.41858014078438,24.41275791440813,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0064375400543213,26.7125799413042,25.721406121349933,25.253673534775555,24.97102348849849,24.812853481135612,24.58097220288886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0160558223724363,25.62548084925233,25.253716412618527,25.267516177465787,25.235618383238467,25.17480747701713,25.24709004946841,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0060038566589355,24.55315800339544,24.327801214105428,24.2050078199963,24.139369223130007,24.203642977982717,24.183726335679797,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.028650999069214,26.02262829070414,25.33554258672876,25.186677119819493,25.1597987953163,25.088529992288397,24.972405896555944,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0101418495178225,26.00567249508953,25.70235509688153,25.98321204501515,26.22820458176016,26.104618376382277,25.86321244398742,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0214316844940186,25.481552242197427,24.755453769726905,24.23537557077995,23.923344577312022,23.764144907969342,23.5820784287366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0078332424163818,26.106390699968816,25.64331172857221,25.719689139718252,25.97373431805423,25.824528392870413,25.723482332894413,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0533998012542725,25.42589989756388,24.87370149782648,24.615147917499783,24.518387357316005,24.382581894012887,24.38924212371233,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.021507740020752,25.881060256370517,25.70839671084581,25.34391232784465,25.261394539117514,25.368749308949557,25.486044588547724,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0083959102630615,26.49478507688634,25.74447253795594,25.619834337734865,25.287090195036797,25.259023784501164,25.14968496432226,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.014543533325195,25.307234658401555,24.970650408731856,24.74168824517349,24.73747042461361,24.72623447952056,24.709618296751447,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0253610610961914,26.108982698551667,25.66456435731996,25.61309406375912,25.638104064165848,25.65828640094881,25.792854714987307,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0077269077301023,24.56719717154651,24.01350657662675,23.836486205656875,23.664683395736823,23.570577639385416,23.525571084271053,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0137779712677002,24.83997135928361,24.193691592080064,24.109888160525102,23.967262370471865,23.87537816349838,23.86792015997593,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0143489837646484,24.999388465925463,24.32400029944224,24.175879770053065,23.944319719851062,23.79579564784684,23.74758524614573,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0393946170806885,25.203344816687785,24.85000282338774,24.848978943351128,24.93164539567871,24.91861541103823,24.936196788091635,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0153803825378418,25.782795988706493,25.1128711726146,24.500084421303065,24.180546895350275,23.924268164593173,23.77207971937848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.014298915863037,25.82256817022721,25.217731614430303,25.027952696968864,25.05363907260759,24.90103566443443,24.93545392282288,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0119471549987793,25.81933788382883,25.13408197678996,24.602316583983978,24.28619330360561,24.03352243177499,23.90822252627809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0507185459136963,27.13659764273056,25.956346670854145,26.22120755666079,26.132692582421274,26.13681081641352,26.401536460498235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0159614086151123,25.696228171914367,25.518268381847108,25.55678321938749,25.619627418022024,25.657831524709938,25.896502250063712,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0264508724212646,26.11300023547105,25.578208289697177,25.586609140933245,25.509731878447568,25.307167204781976,25.271607579746885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.047014236450195,25.527030569957617,24.92745127383393,24.730000812734648,24.63252607856669,24.611016683390147,24.50539024627254,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0182170867919922,24.807036654581868,24.277107322719274,24.113284834062043,24.017825833150702,23.9250597172434,23.88847377719507,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0182170867919922,25.55709887708525,25.072856424047,24.74946680502157,24.57268055380218,24.44244044981844,24.50445800813614,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0109121799468994,25.69041380432136,25.274782247076725,25.2625704176574,25.105241630272427,25.166777901873274,25.049184228353457,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0082919597625732,24.303980836911432,24.09620138725364,24.20687026486892,24.27758365373497,24.313053523336148,24.322583719379328,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0393760204315186,25.02104338260473,24.050329278047023,23.502361220717297,23.154349174489568,22.88626569853429,22.707918547246592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0128135681152344,25.46628972407072,25.026621979666743,24.88647487313561,24.739830768094222,24.53955081428891,24.48698398030846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0153706073760986,25.889319637928864,25.107667122596744,25.25390746875783,25.20068991348988,25.11294420664345,25.31461257441888,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.049241065979004,25.21486210100332,24.664946110648483,24.515084306061578,24.45037092247874,24.334642122928773,24.36970488754642,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.036383867263794,25.36995233694025,24.445276530794875,23.966101971181477,23.685856866802915,23.385542551526363,23.26104064233785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0379672050476074,25.23512185287879,24.6317989007901,24.300783422203253,24.14779232460883,24.077986384197352,23.92602804852345,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.015049934387207,25.17152635412282,24.489716365134058,24.49809915722663,24.44356093867302,24.339167574685927,24.285455018324125,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0096571445465088,25.25896259024204,24.524239355999818,24.3574834424354,24.2109980458906,24.101308472736136,23.993318057195808,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.018183708190918,25.722770719065405,24.89251270364352,24.71827635109796,24.510854283475545,24.45452798753892,24.33554537587508,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.031698226928711,25.400735226361995,25.145849852300856,25.11866463563108,25.10798397526391,25.034022594267444,25.00061085803165,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0090885162353516,25.800720688579712,25.29627212503843,24.768887972970138,24.59368107793406,24.525069916792795,24.383840886597884,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0300369262695312,25.08505412920592,24.41719241363604,24.435721304103076,24.358647372381466,24.32169061896384,24.35038525234722,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0244379043579102,26.00155004456118,25.26363086360716,24.85926444936105,24.52544771024076,24.42464371893368,24.337349207425863,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0102388858795166,24.70469114237076,24.234401757469428,24.03681102792416,23.93228031954937,23.903387942808145,23.82177235919821,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0195891857147217,24.91691757100816,24.32450183553618,24.165072200079557,24.024749439616357,23.92440830238919,23.87349430530868,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0195891857147217,25.84857871569789,25.16336099212928,25.131125190938302,25.172823599508177,25.09550649685816,25.502288625997046,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0209946632385254,25.27927529178548,24.8549899454135,24.826190101203466,24.930607757640992,24.928314503866584,24.95231854061447,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0157763957977295,25.329474731404225,24.77896856481753,24.569636494873336,24.491730197405595,24.48497399822378,24.427227928258084,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0391392707824707,26.65999067315517,25.48441780120389,25.12094893997784,24.845200416455384,24.621224593519663,24.506420182661017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0178461074829102,25.90223555061896,25.44099812935765,25.175987182024095,25.04279015994128,24.98583266509432,24.844624351260677,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.021535873413086,24.794719804110454,24.438587541919453,24.572033173895317,24.556789128669696,24.561845260576717,24.57990155696184,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.040780544281006,25.07507064935988,24.61617994575817,24.584265660300765,24.59977060140109,24.62354103986457,24.66583545599427,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.007707118988037,25.28392805744301,24.472909573256377,23.96409299734139,23.721510787295117,23.51177239222611,23.41450457448996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.028530836105347,26.06043064064271,25.518242744013563,25.33129244703085,25.214959910723262,25.09620893618828,24.86715259013533,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0303490161895752,24.674565955562517,24.349408722088786,24.459584770535137,24.49923838291261,24.432917244398865,24.434926904136983,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0303490161895752,25.626690520917183,25.081057265244706,24.831901524749902,24.821417618368155,24.79630922247189,24.66477314443325,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0236518383026123,25.01218039169386,24.29970193734517,23.927026882446853,23.74288764417412,23.577830726407772,23.464035190954363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.030287265777588,26.32495555054077,25.549325913822763,25.35501923752415,25.267815467720094,25.31849050740309,25.26525157129364,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0296781063079834,25.414964789949767,24.912524577252054,24.727664824569263,24.591863485950928,24.54850018750116,24.56351019542203,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0499560832977295,25.03340615589784,24.16563126565025,24.04536161122265,23.948922264828564,23.85652217512057,23.807233978347284,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0499560832977295,25.99012665786112,25.979060309487284,25.931044275810148,25.80410712938974,26.067860468782257,25.975247615251384,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0499560832977295,25.555689853628213,24.955383346747677,24.76748641853625,24.51138730441399,24.31024079442712,24.295528456766448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0499560832977295,26.861166434049046,25.843792244474383,25.869150701959363,25.798788237652783,25.705688662398764,25.966759320279536,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
